ltable_id,rtable_id
T15938,NK-LnKTEYn9gjqmgdqpFMCXqs
T21571,Q44371
T10794,NK-jSMTrsYkFusCkMoaH6N4Nu
T9493,NK-YffG5t3w73BcwRAtZeAYVz
T26924,NK-nEUrdRArFAQYHeaRVSR7H8
T27431,trade-csl-3e1ea476502341f5506aba9ebac0ce9a67a9fd36d44c61979d2026ce
T15704,NK-jmVeh23uXqdrMtwf24ZYhY
T2805,NK-SV95ipkZgCiqjoerehGX8a
T18757,NK-dSfXrkEWC5MQzyeke9AxpQ
T7576,NK-ggf5MaL9NM2SkMfYzVP6Jz
T9004,NK-7HV4GAB6uCzzr5AorS8LCe
T715,Q16627247
T1523,NK-WSWMjTX765KYSsgNuAaVhg
T24579,NK-Mo4d39zVG2kawSBpgjuGtD
T4499,NK-bf88n5nzRc82LuzemXd3RH
T25643,NK-CJikqw4JRwzEEMAy3NuhF5
T8239,ca-sema-166-zw-josaya-dunira-hungwe
T28853,NK-9hr4n9ZQ5veksYgptf8LCK
T17042,us-cuba-rafin-s-a
T13175,trade-csl-04c48606a1a9f1a12cadd7c4214b97a9c6dce6c4eb9ae109cf4ae51b
T26863,NK-kAM2M2rAgGVmT8jmqfxbcM
T28976,trade-csl-6b895485bddce3c1e43f52ac97e68a2a90df1800425fb776eef56abd
T17211,Q2107072
T19873,Q4538691
T21496,NK-aekMsytvo8YXuy82EgNHtd
T9575,NK-H3ntTQ63C7G6yapgepoXhs
T21632,NK-5mTYGjosb88QnM9qVJxXgv
T7218,NK-GpX3AdF2R3rmawhBTK5L8e
T4285,trade-csl-b4fc2a4089841736f02c4fc74072cdb9dff4c5b8c9081bc266e5cfe1
T17041,NK-4F2gB58hUAdUBNYxLQhGDe
T23397,NK-B3dNVLBL9EDnsTHtkRsnmF
T17690,trade-csl-ac45cfe0764a2d5750ef80e744d9124eb42154bfb2e10d209ce7adc3
T4217,NK-iuAsjkbbpTh6Zb8obLbxsU
T3744,Q112685857
T4054,NK-hMdVgi4VLREksvuoYBLkfn
T12246,NK-P4dETzRbHhbHhgiyvn4s9B
T12533,NK-gFN6WskJHbSDRiXoTua3yU
T3693,NK-hbcCUn7HXKh6yYvN3oHQra
T1235,Q7917681
T28986,NK-CiER2VGcQt5JJpYeqGv8qP
T7387,trade-csl-f36a079deba5e29d116501c12ebc6a878e3daf6342fea83d3a5ae1cb
T12129,trade-csl-81f68164a5244babaaeeda3c058d9457
T19809,us-nteea-353-846834ce3d351cb6452a64ee02c5891710eb6338
T11428,Q26776688
T25777,NK-aY7MFKMiTKutqftsgk4MAm
T17816,ca-sema-1-173-ir-javan-news-agency
T5275,Q4182899
T29354,NK-fJCfxAKHYfv44pQLZmfxFq
T1450,Q7454103
T10805,trade-csl-a09fe19ca7ba4be97737baa8f45715fa97da42c5390b8432ed82aa90
T5041,NK-fdNqtJSKsbZohd78H6ucj8
T1936,Q4346170
T9037,trade-csl-5e3d3f993a9609dca7455abac89c3cb5037bfedf5e78d2596d8b787a
T1985,NK-7EHsqkKgL5i6LGfogb85me
T14679,ofac-41203
T17204,NK-cJjoqbvEtJBD6i5kmC7zeS
T5162,NK-apDGakQFfb8CtSCvosrPJG
T14983,NK-GdCFCpeyYvL2bEcAkjZJeY
T12161,Q7917681
T3991,Q4397186
T14372,NK-KW5TPF8mqaVVKxBE62ZRqT
T23965,Q4138366
T24119,NK-7ogcZhfGB6JGpDtt4yL4RR
T15769,NK-RGSh2hcdCL9b4shN8TwAsu
T4188,NK-GqEzJtAQ6zd5V3LGL3vMZE
T9807,NK-WBxPAsNkFUZEniYXbPCdHe
T8199,NK-j7ZqVCKmWFsfndUrqKehTq
T5735,NK-eyDXjyUXwch5JDiyxqs9vZ
T29853,Q16047110
T5286,Q15072844
T5024,NK-BzkLKSJByLmXCxMvzVrXwb
T13984,Q4134042
T5560,NK-EBqn2X5qgmzUXLY98PJQHo
T10100,NK-ngPJf8PSMCZEUGYUy5ZEME
T19444,NK-MyNuHZAmbNdYiy2hSm4we3
T19281,NK-WgTMoCMFMcrHQjrQe5D4Q9
T1110,NK-K56DsezSpZniuxVyymESK7
T19208,NK-CR77CWVf7q3sCkCHwMmhSH
T11503,trade-csl-7d861c6f482162501ef26a8a85653641a49477cb06d429113b8d74af
T6186,Q2003255
T6417,NK-SmFnGqpmPMyuFRmHcJpzgs
T8273,NK-mgmfKXHzsq6m7L7XsHFTWT
T22376,NK-52er7Gmqkjm6z56tZ77Z3u
T5508,Q70254763
T1677,Q111291751
T15759,NK-CSHnZStHSNzSRnw93ZFwYk
T14279,Q28022935
T26259,NK-AHhJLKXXq34JrJ48QXSoAw
T5968,NK-brfLUp3szKpxKeQAxEoQ8L
T8357,Q28496559
T19537,NK-H2kewqQeM3DL98z5KXu3gP
T8223,Q108684933
T22409,NK-SpcWwLYEk8o5DTLBYorKQy
T25342,Q2329960
T2464,Q4296640
T20268,NK-E9KnQFfMFz5rwcfKb6SLDv
T23808,Q111283850
T18056,Q4399463
T8168,ca-sema-1-1392-ru-andrei-gennadievich-tyuvikov
T25546,NK-UYZigp4BgD4SttCA4ZZTTw
T2619,NK-D46xLrvCuyDgQ45yk2LQg7
T17956,NK-jy3PiuQcy6uqs6UkSfZS9X
T8301,NK-faPVbM8rAesVqm2DASExSc
T3502,Q3591088
T29325,us-klepto-hr-visa-afghanistan-lina-mir-rahman
T25134,NK-WcrYXkdWQ4UAdm5QGhZoHq
T3643,NK-JbF9RCzkS5nWGs4jWDTmwb
T27658,NK-6nTe3ZqRXPaHYhJ3tFPZH3
T19547,Q4059843
T5153,Q19619195
T13812,us-cuba-blau-marina-varadero-resort-aka-fiesta-americana-punta-varadero-fiesta-club-adults-only
T28883,Q4360858
T11997,Q317667
T8218,ofac-36159
T8393,NK-829xBuVEFg5nzpgkVQbLtU
T25127,NK-5R9iYq2AGp5tMXKiuJzBWf
T5328,NK-Zi7ccTjftTTfka6egtJuVW
T21650,NK-QqWubnA5A46xR2T27utE83
T3311,NK-CQLLE3T6f2e4vaz7snNtFf
T968,ofac-43876
T2399,NK-VYaMsKjEGbzLDAs5czKV6h
T23818,NK-488paim3YwYhowFNx4eQy5
T17643,NK-AiQBr2dBvgTaWsiUhozADp
T16638,NK-7aYhW77Wfb2KeAukUtAhB2
T26533,NK-Xoy4knwrxD8zh6dDHXYiDu
T24616,NK-MxwjSeBCvuUa2vN6VBVCbg
T15535,NK-LMHgzDsFQ9vFExQLef4jjF
T19653,NK-o8iRHViTMoqfW5Hrxxr5p6
T8612,NK-oNKaM3yBiFNzCV2MzT3d9r
T11677,NK-c2EEZzmyDaFTR7z2VQxfhi
T3813,NK-KPv9mbHdF8tZc3B7y3z4Ku
T23128,NK-Werqh6HqNkohXer92bDKmq
T22107,Q108914226
T18688,NK-dzLYBsVbpMHnu4Fr9gTsqP
T26655,NK-epjPXBjVUoBJBRyXhsRDmo
T5679,NK-jw3ba7iiFLTXwiYu6hJyRd
T15417,Q113397519
T201,Q28413934
T29885,NK-SV95ipkZgCiqjoerehGX8a
T22502,NK-fJCVW7tDDF2f2HfzMkjrYZ
T1212,NK-YkoLgBDQVp4bsdeBg5QJiq
T5109,NK-Vv734iAPVEumTCYXViF6r3
T9628,NK-ZCkhL595DR7nSueXJiU6ED
T17589,NK-PWk2cHYEx4voAh8NR2kGxh
T22296,Q28500595
T4704,NK-QauhZsqPZgKTthaeUvHL7b
T3118,us-klepto-hr-visa-belarus-tatyana-balaba
T10947,Q506261
T12180,NK-CbZccPJTp89AwDXxVgNPhk
T25827,ofac-48124
T25606,plmswia-osoby-blotski-yury
T26417,NK-RN945FwBPv4wCXaf9LYHd6
T6464,Q108899086
T6998,NK-8Jy3xsjQ7cDJEgqSuTe2NQ
T1828,NK-Phqw6TYyoYvkKtwwebLz95
T16640,Q4362360
T1308,NK-KdUmre77N3i3H9xDQcioe3
T4572,NK-Jpo4hxGRFRymLcqH2c5K93
T13044,NK-SV95ipkZgCiqjoerehGX8a
T15253,Q16047110
T15436,Q26776800
T10382,Q105418864
T23308,NK-4VdJArGxsAgXHKbxc3uLEC
T19793,NK-i3n4cLEZka8Z3vVGJXAX4Y
T25055,NK-TDcb2eAqfLKcnLzYW9fxjy
T5371,Q99884002
T16300,Q4106917
T6516,NK-hMdVgi4VLREksvuoYBLkfn
T24384,NK-BVUqyb77NzSiVbfZ4oqxsA
T13567,NK-7baX5zuTFfJXeK3HnNya8M
T14001,Q29000911
T12857,Q502310
T11778,NK-BMNQa24rDJhV94RuDgpkjv
T9094,NK-Cu3rPXkdicwA6DjhR6VcHA
T21281,NK-mAYYAerp2Lqrx3GuhLBSqi
T12939,trade-csl-f65551c7bf320b99a991c8c41ef06e88bf0b7304ce1796121bc1f30e
T997,Q56310089
T3463,NK-Mz4NztxGsrTpnjDNGCFgaE
T2491,NK-gPXr443kjNG3QxHwU2Kx8R
T7639,NK-DUKoxRMcCbUhPoK94Dqb9f
T26943,NK-K5bcJg5f53fuFsJZsZTWQT
T26399,NK-W8Gh76HZRsHiVQXcJtngtW
T2238,NK-9bjjmSVuy8Co8kjztsqU6N
T17060,NK-Gmx2utpN9Tigi2cPKzxKTB
T19286,NK-NzGVXf8FPHzUUwffrEkALQ
T27054,NK-QHcCmJyVqmHgAEajCpv5Ku
T184,us-klepto-hr-visa-colombia-martha-lucia-arias-isaza
T26372,NK-MyNuHZAmbNdYiy2hSm4we3
T4423,fr-ga-1813
T12135,Q41196849
T29752,NK-jKrFEEoPXgqTeC6dUtq7bk
T26578,us-cuba-centro-de-buceo-varadero
T6129,NK-dJJdqzU8oWY7qzhYeEtSK7
T7254,Q110980534
T1650,NK-QXYjnfoR6oiDxeuGFoarRG
T11397,ofac-43838
T22579,NK-4iNWyGke84QAG5mGh4zG5z
T9687,Q28500245
T27295,NK-22c6upVtxbVMhbZb3Z6dn6
T27086,us-cuba-starfish-cuatro-palmas
T15173,NK-Z6RLRGbLrNzwYuMPxKxTRQ
T17398,NK-KFVEP8jQTPr9XuxsMNAGDY
T24922,NK-63HGrerTLbaudSMuCpfYNi
T16684,ofac-48726
T8659,Q3166124
T14849,NK-Rqn9nbD6NT2g27GjLPj7hU
T23232,NK-3QPJSMqZz7LySmKRMv33W3
T1230,NK-3U4rCCh2TKAd4z7kP79Xzf
T4426,NK-XHcUmFXCExgizk4f9XikSw
T19686,ua-nsdc-27410-grigorcuk-pavlo-pavlovic
T3117,NK-2LgjKVSpiUEx938CBvpyKR
T16528,NK-CCpsNMKHwdRjKQEnbPfYNP
T6982,Q99004968
T7479,NK-7uweMnZpPinUoJEiZLyAPr
T14080,Q4391661
T23263,ca-sema-1-35-ua-oleksii-borysovych-mozgovyi
T25339,NK-2rFSMb8FARTTWKH6zaNgK6
T9154,Q285543
T17914,NK-G8n2zmLPbBZL8wokBMTKxa
T3509,NK-RSB2vnSbYfBJy5FkmVd2A2
T5472,NK-3ZnBFe8fsFfEezP5y8Quka
T24199,NK-LnUbNVZ4XuuD7sHSPgfP85
T16650,us-nteea-353-81bf2f7d1936daf846f7503836811e2ad944d9c2
T23734,NK-YffG5t3w73BcwRAtZeAYVz
T15232,NK-WA9xjdu9rTF9zyQpmGJC8n
T18937,NK-QzvQuVaatQC4DH6ACU7t88
T2033,NK-N3WX6qXdwArpDxFvHKY7eP
T4514,NK-TrWQowvHXFeLJy7ZQmS9Tf
T28686,NK-3C8u99VrsUvBGJpswysLg2
T24717,Q24951097
T26671,NK-SPBxxrBfiQbSm8JBcQtykd
T16196,NK-SV95ipkZgCiqjoerehGX8a
T17684,NK-YU37PnW84AifckHHZNExkF
T13110,NK-MejhUFJME5GNRQbT6DCDNc
T7290,NK-ktborQ3FMW5YTqcctRwEK6
T2926,NK-WgTMoCMFMcrHQjrQe5D4Q9
T15297,Q278625
T239,NK-ELPBHuja6TdzetJFifudyw
T14571,NK-P4sP8mQuCbLZmHrKaajyyP
T14572,NK-ZkeLSQQSPXjASxWTTtuYAY
T18554,NK-A6acad3R7Tux2GKBUqXqvy
T5199,Q2300806
T24365,us-klepto-hr-visa-guatemala-yohanna-massiel-duarte-aguilar
T10822,NK-kdtwkk5qoJyipJrhqLeU4R
T5400,Q55106037
T13477,NK-cbr3VFeVWV6WdPm3SdVU3L
T27267,Q4133962
T15324,NK-FrL6LMrhsHazceZs2Urcbw
T4233,Q4255784
T9082,Q7938421
T10090,Q51667982
T24193,us-klepto-hr-visa-cambodia-chau-puleak
T15791,Q76263612
T2847,NK-3LKHvtdA5wPogrXSJekF3A
T2521,Q4059500
T21824,NK-id6WS3TTe5Kz2bapYhFjnJ
T2866,Q108897020
T22691,trade-csl-33614bafe863fe02c3eaac5394335a40bb8d4c89d56b80f5473b8f11
T24694,NK-S2NxBiwKqARrCv3e85ZUfp
T27072,NK-WSWMjTX765KYSsgNuAaVhg
T14655,NK-f9HpPti6y2m8PGxPYH5nZ2
T20871,NK-kGMh52c9ebwKBSX6WFyzdh
T14493,NK-7PVe7kQ8m5Ks7wdbCBvm9Y
T7459,NK-Lme4V5QWJ3uZXogQE6ohqT
T16131,NK-SV95ipkZgCiqjoerehGX8a
T20413,Q7453960
T29591,Q4448217
T7156,NK-5XJVscp49Mq2XA9EAaELt9
T18048,NK-5gSUKAzFCYsRQJcAXfMn85
T12261,NK-kBMiJavfXMfhdT6xdBgLw7
T26774,NK-ZyXuxkQ79bi4PzBPM9ZrzC
T26699,au-dfat-3224-soe-min-htike-co-ltd
T1460,NK-nqe9Z28AonVzSU9H94YzU8
T25194,NK-7rFJGMnEvAxTAeFnGZAeCx
T20384,NK-LQxRo55TLdKPCCsyZFjZHL
T27573,NK-3jhj93akjs5wzAiWiSjBXR
T12969,trade-csl-8b18690567b7faeb424d043ed46aceba3866436b978f770f84f8b650
T23375,Q106838707
T1300,ofac-39665
T5302,NK-favujKz65XNcca4zcZJMBB
T28525,NK-WWhypgJKXiiY5uFHkPyPyN
T29802,trade-csl-34fbfd31fde37a41485af186cd601dcc1a12d5dfd08fdc8d14cf92ab
T19364,NK-CQa3vMPckY8gtLayd94pDy
T20260,NK-dR9TvfnSpbMcHHzu2EJEq2
T11023,NK-5uKdTbYHsSepspqJkhSacx
T17009,NK-hBqcAJFQs7aodZuxbwQaT8
T10216,NK-hWwwCDMGLHqLp9D875zTa7
T29171,NK-SaaZPzircyLqdwq38xqxKh
T8283,NK-HqTZopnTwFn75nEAxkKNMt
T10233,NK-RmVa7ns3VdbVycohwFcHNy
T10876,NK-MSnjzAfRa5s9pT6ZgJUDjg
T10463,Q27664889
T2952,NK-UJcbzEsuKF5AGB8jtmCMdX
T2437,NK-JPDQwKAnApr6qTbi37Jcsy
T18366,NK-dSAM3X5BUx8LzMqegsfRr4
T23385,NK-EGLATE9hrUkk3i3H5LkETq
T16787,NK-QhhyxUzv3GmvRdZqRMQXB6
T363,NK-JvaA6T8rM4NE3ve3nu29T8
T17703,NK-Haoj2DXTdWxznFAwmD34HJ
T2248,NK-8j6E5Z3DjELp7pRo2vcf4j
T3703,NK-W29JuNMkb33EmycSLi8N2J
T15205,NK-RjSKPE4Zb7GuZ3bBPGHLHi
T19068,NK-CeUjVoCWPF864LyvxciRQ4
T13051,Q6764907
T25023,Q546640
T11870,NK-8jhTSQmAfborKEDSthuLBC
T23419,Q4664534
T27213,Q176846
T211,NK-nzJ9VNoqPTBB9yaYb4YL93
T28155,NK-YjjTj9Xd7N767gvJp7hTQu
T6225,NK-T5S3GSNvjhHKCXh7ezQFEx
T13650,Q58217
T6724,Q19864348
T7598,NK-MSr5U5Q5ca7ZwLoqKwHKmf
T6972,Q4360858
T25418,NK-a2i4tfHdpYoJa9xqHTAfbc
T7005,NK-7zXaJPAaNcFJrNCyi2u8f3
T8958,NK-eqp6ZWfWfUSbZfK8kwMZiT
T4127,NK-We7HTAoCZeyweAzpCi4bZo
T17989,NK-J5Vh5eAJW9gdHMj8oA8uGv
T11486,NK-N2SiPBFS4RWHRYhvfKGHz8
T14382,NK-Amnibf7v9Z6e8k4uABztDV
T14951,NK-iomK2mTC9GoxLQYYBgsb59
T28889,NK-7kRQV2CED5frdDa3RYwDCb
T23925,NK-QYZSqDvKoocfrXS9Qt8TVF
T22731,NK-ABKNEMMRUsrpnXYqoiYiyb
T21781,ofac-48860
T28145,Q253660
T16778,NK-do3pX4Y7pqPgXA7SntRBVC
T22698,Q3318972
T1292,Q60433375
T8504,NK-7mx9eUJGhagnByNb2chJbY
T21974,Q60604481
T5577,NK-fu2fmkQ8rrBmemx8HADisV
T14188,NK-cTPY94ZdXsjFkMEZafRtAF
T17931,Q4106917
T26606,trade-csl-9430c5c2ff6b9f93ed91ef8fccccba40665881b9e5a421ff0ed87817
T29404,Q4262428
T2722,NK-2Hh8bEzCGY8sYkk2eqocHs
T20959,ofac-48693
T2499,Q19519696
T28294,ofac-44458
T13622,Q12277826
T21757,NK-X2B4tsbDfgpb7BJNwCHWYi
T22471,NK-UqxZGEmNNnEckdUMVTVAXh
T21989,NK-gToaaA9V47RYhVzXFMUG74
T2336,NK-mkAGckeEu3SpsffB3SFtVA
T17991,NK-KoaMX2wsS3cHnfFfiSjmEx
T24553,NK-dgjHrbmMq68ForxTR9pFdf
T14495,ofac-37256
T21366,NK-AUEKXvCXM5w5TXxUBX4TNy
T19099,NK-dBZcZzYGYNMVaTHc6nbeEm
T3065,NK-ACvmEVYMGqVNWimyeW4san
T4505,NK-8nD5mqJzjaZeBo6BQRL4Pa
T6099,Q7680491
T23231,Q55107197
T19563,Q2272536
T11124,NK-frbM6qhxmKuqRMX7zGFB29
T12415,Q936831
T17223,Q56307801
T15303,Q21134686
T9056,Q21031017
T2487,Q108830914
T10252,NK-SQKZaE5Cu3vsHZeYnVC3ej
T18886,Q3159627
T2635,Q71167954
T8911,NK-U8seJQLYfb7iMb8Q2rCdbH
T10050,Q12619902
T22724,NK-Ee8a7VFQYxixFKxDcmbZtp
T11758,NK-RncxhFxKXspuf5W5sqoHvU
T14168,NK-UM4pELPCGnWGMyuUD5jnSs
T5377,Q27783608
T29237,NK-eTHEJp5YfcCTwKmqnt743e
T22026,Q4203649
T17420,NK-VZEKQzdPEG22JRU2jwUsSo
T5507,NK-jT8KRhTb2g6LzWBgHuXCL7
T1378,NK-RY4vZHKuyE3py9VVELnvPH
T12452,NK-V75jPWiE3RRRyuxsH5QA7d
T7448,Q62713518
T338,Q103982940
T22166,Q4291788
T29442,NK-By7B4vXKkDB6BBBrnQB2by
T9250,NK-TFKBvm6yunVhVXiYH8x5fc
T13596,Q7917681
T5874,NK-7pPURnfEeUC7YrXvGZoa8n
T19751,NK-3h5xVNvJqb69PUPAER7x6Y
T16540,Q28413934
T8368,Q599233
T12124,Q4364752
T5526,NK-JhWtpqVA9ohR5eBdohRVxK
T7693,Q4394133
T7251,NK-E9zKwckhoTEMZhHczhhz2k
T10237,us-cuba-casa-437-acuazul
T20471,NK-ZkbuAEDqGjGUeSBsJRmxE8
T24368,NK-iGn7tGLQarJcQJVENb56Gs
T11580,NK-YftzJPzqdyVcehzDeLmMe3
T17475,Q4493964
T3013,NK-kdtwkk5qoJyipJrhqLeU4R
T25628,NK-2aK5X99pZYvy5BS9YmQ2QL
T17494,Q4256996
T7882,NK-FPpUfs2SELWtVGxxBGE44s
T19723,NK-RLn66sjAbKxgmMMjuMtYUG
T3887,NK-f8TpAwNXkfU7pxFovoLPEj
T5326,NK-kAM2M2rAgGVmT8jmqfxbcM
T23787,Q94927016
T19277,NK-3qLQTLnv8eVD6VCzgcoYvH
T3856,NK-gEsrJcwqrXpJaWxKVVw9NU
T2907,Q60677526
T12522,Q102195464
T23676,Q4069084
T18752,Q108685074
T25160,NK-BQLpnSmdqk5fJ9Qo9nxHvv
T1683,NK-Lme4V5QWJ3uZXogQE6ohqT
T14107,NK-A65MzrnwnRZSLrmC8t7vMW
T8256,NK-eVWnikYoUmLzbE57rQyH8z
T24856,ch-seco-65951
T26574,NK-8cPsLuMNcHtA48mP42f7LW
T23790,NK-P7cbW8hZNb7DFnGM7kPupH
T26816,Q3770452
T27478,NK-LaHC7YsgaV7FvcLDjMTdd7
T24634,Q16514790
T25383,NK-kHJUpbkK3MZtyr6srrePhz
T24168,Q4403533
T322,NK-2KdZHFNHSDUBqbF4M88hps
T24847,Q4455642
T6690,NK-5BPwMpLXBy4PjsAwXkJtuG
T9507,NK-U3hkyX2HRVg5gwmFjR5Tsc
T2895,NK-hWjv6XEn8SNEQp8h2TbftG
T6939,Q63253838
T15083,Q15972050
T6574,NK-bcTNa2rJUXBHtPd9ja84sN
T7833,Q193968
T529,NK-VVDPaQdVa7TNCWMaBbLetz
T5131,NK-npw8nQPigBTFgyJmbaLMci
T11249,NK-nfUxFxEwpNBvJxkDQKHYuC
T6281,NK-gjrhEc34Y6epn7A8higUoH
T23889,NK-GNGqAh4yHH3oiL4vCiS7sh
T1735,NK-9u6PA34qrvgfkNH8ZwnjE4
T4987,NK-WWhypgJKXiiY5uFHkPyPyN
T15192,Q4196341
T3268,NK-cjqc4sxvUKyv5jE2q6cv3s
T29929,NK-gyr5f9yPSHA6jv56B8wjig
T24613,trade-csl-6df4e9810f311bd63860b2a5a65a7a45f4f7075b1bfa63205559a310
T27060,NK-7wd7YNPNKX5QqNmQ7d9aWy
T13941,NK-a3FeMurEdmoj6KXa8roiZV
T23717,NK-i93xJvYJAy7uunhAFRoMLj
T26836,NK-L73xjnabanzjCKiNAzrqT3
T1877,NK-G4vizFB9NVbf4SYU56xrnD
T15578,Q4402418
T7102,NK-Lme4V5QWJ3uZXogQE6ohqT
T1217,NK-NyDAxTWpGdgExoXmktgJ4E
T1901,Q44329
T7566,Q4528002
T4575,NK-Hs25932erbYRjSJdRkN3Vx
