ltable_id,rtable_id
T19753,NK-Vk6kKdDBQjHnbQGhJo7wcF
T23848,Q4322667
T15693,NK-SySiCCZ3Pj9DiXRkKruYq6
T15799,Q108886778
T14794,NK-CW6BLCa2EUUba4KgVGR5hF
T14675,NK-5pTuuk5cM89rmVAXvqjZ2c
T14118,NK-iJbCi7p336q43AbLbnpLtB
T27617,NK-oBzgjH9m2u9EvDB6xdJQeK
T2838,NK-E8EGh2GBYaXP7gJnrNQQYC
T13780,NK-K6H4QNcm9WUjFKo3BwBvKU
T2700,trade-csl-570b84b911aa8d9bc6fb9628d0802ae3ca92348c5ede4bcba4b3506d
T4385,NK-Lme4V5QWJ3uZXogQE6ohqT
T10063,Q115207332
T6892,NK-Jg4FDrbin6CYDUoctRui2w
T10258,NK-SV95ipkZgCiqjoerehGX8a
T5787,NK-6cy6AR6kBbHuGstuhSpjar
T20936,trade-csl-7e7c7290a4843e6d86b2d86035a32afeec6a7e34541883c7f5d291ea
T2342,NK-BHtSBTViQjcTvsRXCE4AKW
T1592,NK-b2TPmbJjND9EmTGFxRcXjj
T23536,NK-UqAeQm43QF8w48AH3MYYYo
T10681,NK-gW8XD5zuGp6aZQAvYyHADG
T22153,NK-N5iNHZPcaLS9W2CA97icbp
T26844,NK-h8ZqoQ9MR9tzVXsBwKagEX
T19417,ofac-40379
T17223,Q56307801
T19278,Q5582208
T28149,NK-jzqSEKPSMciKb2MqrwghAY
T22427,NK-MHXxYVbfSA25TsRv7BAMak
T28791,NK-eeYXURCTaU9RcMWjqxEEdC
T7774,ofac-48773
T19058,NK-Lme4V5QWJ3uZXogQE6ohqT
T4551,NK-BpQZzvZ3YzgwTrFXpbLVfd
T26555,NK-UiZ563Wjqj2wfSxAe9h8Nh
T24256,NK-AjaMYiu4vDCNhDyyK7W2B6
T23289,NK-UvXp8GncgAyS9iHLrDsVXz
T29512,NK-cYfWNKQMtkAzcHsfnJJpNF
T25239,NK-jeoCiBCXse7mLVu8v6eyWS
T15448,NK-fJZuJ3riqsQZU3NhsFAqEK
T10486,NK-audfxhARVoL9BfPeApttGe
T18927,Q108685049
T12302,Q4392343
T28104,Q108864931
T4263,NK-cLsYuuo62UYLcF9jr4Kmfc
T7759,Q19818053
T12958,NK-jF2ydUQD8gK27wV48NPbGH
T18996,Q41792170
T19882,Q71167954
T6035,Q313989
T22300,NK-KKgKrv6qHGYW6M9wxzkSkZ
T17615,trade-csl-b591bce061b1a27d78a11dc4c89d04058a9b6e8213aabedb81a5a6ee
T23608,NK-aaJhP5MdDCgJEXy2JbEfSB
T28269,Q85858288
T1266,trade-csl-c92101cefbd631418fd684888f4cdc18cfacd728f88728ad242c26da
T25989,NK-VLcAAJNB3wdkX9JtcboH3B
T7852,NK-3ofcyPRBGgwZt7cxTteBVg
T28741,NK-kAM2M2rAgGVmT8jmqfxbcM
T26912,NK-BxmcyfZ9TtNEvQgCDFcGHr
T13439,NK-72cXy2ahCZjE5SVLVhkGqE
T18137,NK-7NYJ9hyUNoXAnnpMf9aMAz
T15166,Q65158563
T28812,trade-csl-e4210ff7798f66e6074eb32a836797f73ecb7b56b6f326a089eb3d9f
T14954,Q55103680
T25531,us-cuba-tecnoimport
T24000,NK-k4ZTZmmyDcMWnWzgJMx4dJ
T1807,Q5376725
T23629,Q5561533
T13050,NK-fQDxroCjJA6SD5wBQn9Bo9
T1736,NK-BuMNcSeoZjVBExkEJTkwUx
T6320,NK-epTfs5eAvBWxE5DpkKRg4W
T8498,NK-UXh42qRUuT9ZdJ4sVT9y3K
T29121,NK-EDk9URHCRRzpKNtDnwkqKh
T3017,NK-djnjH2kTpvZTffMRp6rRjE
T320,NK-d2QrAoKNTkcMvKKY9Qnfxh
T19953,ca-sema-1-58-ir-nouavar-shad-co-ltd
T16904,trade-csl-a1478034aca2b95559585f48cc24188491d010efc1dfe3b59b1d912e
T11396,NK-VZEji9TK5UzBQSFRMsFMyM
T10069,NK-c6cEdyhFT8jijNHH7S8gKr
T20369,us-klepto-hr-visa-jamaica-roseann-antoinette-collier
T19338,Q85859913
T12610,NK-cgjig4pExf4AyMuS4NdtGt
T7012,NK-6e4weTT2gP7wXLSoidLbh2
T26346,trade-csl-b105d0093fe11abacd33375b773a82b0172b016ac582de8ad59672b8
T20182,NK-9Eg83k9YAHFWkznHwgLhro
T18447,NK-dEteHfc3L6Rt8FgcoMHfJx
T14155,NK-XHzGLd6YxmHVEUvG3MiMsx
T15690,NK-eo2a9SPd7BUVVJUShoQxkt
T3671,Q104824012
T9743,NK-CRxxscmizKvtaww9MCHPN9
T25667,NK-6VAhkVbZ5A3HcJ445CFb2a
T23008,ca-sema-79-ve-luis-eduardo-ortega-morales
T7623,NK-HRknNmHeCrRsSjqQkuFgcL
T12481,NK-HVBRMcF4F2b3LzwYT5SWdi
T29817,Q4528138
T451,NK-WQHwwaP3gPZdRkmvdGJC5N
T18577,NK-6TxWF385gwFdkowPKdyCgS
T14842,Q233282
T6348,Q1442404
T3739,NK-kdtwkk5qoJyipJrhqLeU4R
T16204,trade-csl-7c7a6b63ed843bfadd2416d946586839a42bcbab9a586a34e5fcba50
T19718,NK-cnEb8iZaZDL2DLTKYm56uX
T26786,Q100656013
T14770,Q4233215
T8961,Q4443979
T3376,NK-apDpv2qA4RP9e46TLjzvet
T11281,NK-G4W5YQZZ4x6nPCWExE7imR
T29247,NK-FGQDQPmLLcLGoP8K96TnHL
T3825,NK-2vvGfwMXuwyCd9afFSCWJB
T8129,NK-K5vgHEtK4ybvgR2aUKzUXn
T17225,Q96217167
T165,NK-9aYHzbCabDhtUiR3MhNkr8
T14417,Q4321347
T7023,NK-DDywVcqoWrNndZfFXSqcLj
T810,NK-Aa7Chq3JUkn9KDjdvcj9Qc
T20115,NK-Wuzo47BoBoQinhcGumEcLT
T15188,NK-MygBMvVABDhZQsRLKrq6pG
T28284,Q28497438
T23544,NK-GvneYSUV9MrB9pdpiDWKL2
T26482,Q4217989
T22037,fr-ga-7436
T28623,NK-YB33jYmnPiMeFX557ZgUSK
T24225,Q56755181
T25048,NK-dE8wzZnyDGmBc62ZokRwms
T24323,NK-TfPu86nzoFGg2FDojooDjj
T29655,Q4144810
T25136,Q27867848
T2693,NK-nQcz8X8Dzc3LMQo9xR4q4X
T27556,Q2915170
T29,NK-LpbhHyuhw3G2zkTsDikif3
T8787,Q4132910
T29474,NK-TqGHB6oTHsZKpX7xWkCM4m
T13532,NK-VWnzHpJEb6adSy9PTpdbmm
T9754,Q4289876
T22367,NK-kPAqgUm85fYAD8GDDXHzUv
T4531,NK-R7fyw3iLptD7y4Cq8UTwYz
T12770,Q202553
T19972,us-nteea-353-d1297061dd280f70f23b8d66fba0809af1bccf6f
T13052,NK-nhz25yFYFfmnj9MukLax2F
T29004,NK-4X2TwcMEiDL65fHfZZwqWj
T16218,NK-eCZedNzEjRmuzMhQzhwH4x
T10639,NK-nJHDABKT8Xd5xwEoV2UpKg
T5412,NK-A9Y2JWt6FneYezCeJsKZdn
T18844,Q4221485
T28139,NK-59Yy4MzPpSvTTpasqmTaF9
T15368,Q11684846
T27025,NK-WxVC4MuH6EvvS4HhXX8gjm
T27917,NK-CJGdXHHtVcWhrGMHUWgW66
T29781,Q316864
T11034,NK-HNKkYQq5tvkMufDweWUDYf
T26062,NK-8JXGLoxezu5a7AvRhQjf8W
T12512,Q119163909
T28505,NK-UtwfLL5PGj77fKz2JszwKs
T5390,Q12277826
T14060,Q4514964
T119,NK-5CbMyHoZGwmuFJSPLXNFdS
T4338,Q61550040
T27714,NK-mgmfKXHzsq6m7L7XsHFTWT
T18425,NK-7rmyL3pzqspqYfQAQfrsLv
T2466,Q483672
T174,NK-DdprBcxPpKHmrUdm59KeP5
T28980,NK-52KqNVvcVsLnyNP7gzeTCa
T22174,NK-dhQLnMoH8baffYFReDZuJt
T17344,NK-h5Mdef9gSTGMXb8ipDmSZK
T19562,NK-gAV7VoYjScCx7wRadJejvk
T3045,NK-VunzcXG5jj6HcAir62evp3
T17422,Q50506085
T2415,NK-PnuSDoZX9wcshCuXGTzLeo
T14473,Q28497346
T4056,NK-WgTMoCMFMcrHQjrQe5D4Q9
T16432,Q912308
T18308,NK-HFdpxdpcc3JHECdBv7UMvB
T828,NK-KBSM8aNUjnAGfWnKzYhwRx
T28106,NK-JMxPQFkWzTNUpjcsB6CkzE
T23248,NK-gNopCoaiGpHoanyJaGLKhQ
T6300,NK-TGXfqAoMVKBCcU9XPtnmJs
T12667,NK-E8LvmE4XMriVW9PBYGzQKs
T18520,NK-YCHBYVQTpeiyRHVheiDfSj
T26461,NK-WA6K4e6AbqXfZR3Gb9pnXU
T20301,NK-WWhypgJKXiiY5uFHkPyPyN
T13637,NK-QBs4bwCU2MRdpg4XEhAobL
T28855,NK-8Lkt4sLsYMJULwMeV9MCmh
T13286,NK-Wq6MY44kRzeFjkyP7mXTmu
T15715,NK-iFWGuqQcuwJCBL9oY5iygi
T23793,NK-D7pu5w3eWj6Zy3tvakT6SH
T13042,Q61914197
T26005,trade-csl-db7b324a4b7759e7516c776e582e25a4609cc4e3c176656999235c7a
T1216,NK-f95RPU4eQ5tG3PMPLSQJHD
T14524,Q4079299
T9983,NK-QLu72GhWuf2Lqhc5YkAQbE
T2257,NK-VFZZZ64EZPmGZbFDUVMvB9
T11950,trade-csl-7a17a7db70328a29d0661d4faf670ce9bbf4ca6154d2fe9586dbbb07
T3168,us-cuba-villa-rancho-san-vicente
T2648,us-cuba-habana-riviera-by-iberostar
T5526,NK-JhWtpqVA9ohR5eBdohRVxK
T14976,NK-mgmfKXHzsq6m7L7XsHFTWT
T21115,NK-dK2gYBp3GCDqc5sivGqsQD
T17491,us-klepto-hr-visa-china-zhaohui-yun
T13071,Q41657764
T8139,Q60367985
T7640,Q1960874
T12597,NK-WDngidhsn2JyDVesjDP7tL
T29819,NK-ZP3oGZ4PHiB2YTStAUMQ3Z
T21526,Q4059720
T28160,NK-Kua9YibwT5LynAEqEHukyq
T2916,NK-NkMJ884rfdbMPzUWLDcH6Z
T23805,NK-hEk8YjefYEgH2mD5SBUmhf
T9496,NK-HV3UToskX3fYG3ycsKHzDY
T18909,NK-SVUbqWpZUJPaSmT7bG6bFu
T24445,Q55104693
T21297,NK-SUosTieqwmz7ntgQBdDkH5
T14513,NK-gs9VCmyEwf8SuZ2qf3buyX
T26493,NK-2Myxbs6wX9xFKGoQn3sLaY
T7507,NK-D2FQGEkoyrokRrsCuNcqEk
T5389,NK-extZggK5PoUJoAnghtkaTX
T14441,NK-nKiJKP7LYEWbmXhiu4a3Kz
T26863,NK-kAM2M2rAgGVmT8jmqfxbcM
T28895,Q90156601
T19802,NK-mv5CG7LqKiCQ7HLsWkMuwo
T16376,NK-mvS9dqKvfc2e48a3RCvpeS
T29853,Q16047110
T255,NK-9LaTy7sMAQa6uz7K8xDazH
T8678,NK-MbLFBMoX96XfGgesWcskdm
T18367,NK-6DECRNxpdzZkJUa5z7EmZy
T14536,us-klepto-hr-visa-dominican-republic-felix-ramon-bautista-abreu
T2336,NK-mkAGckeEu3SpsffB3SFtVA
T15780,Q63391682
T16564,NK-WsJe2Z2CvjQtNewANERBw8
T14715,Q108882840
T15243,NK-kGjoxxDX8oWgFuHxjp7nZZ
T8449,trade-csl-5fe80d5c6a5cbba1082e18adeef87f1135482f525aee0cfa52ff8dea
T18350,NK-Yp87sEDRwDiD6FmoQh7Fbf
T1348,NK-CV9YrqfJca4kPj325qcSgm
T26796,NK-fB8PNmHMnsKjcsUrusNQ7U
T20529,Q928034
T16779,trade-csl-4c49e6c66222d35e389a4d11a6c3779dd347f9c3a892c5e58209d20b
T8993,NK-Ue95TnBVgoqAqpqiZavbCh
T23924,Q4182899
T2558,NK-KxtoQbFxCH4SgqUWWEgspk
T12264,Q80901264
T21867,NK-RjSKPE4Zb7GuZ3bBPGHLHi
T22640,NK-W88vVXRBaDRFLdu6enP3Qh
T11550,NK-ZnDcKz93yTzD3x2P5t7TvL
T16165,trade-csl-24d2637362f77bbeae8fb8717fd87087208ce57474fcafe758a8b7f0
T11144,NK-ga58Npncj5phipkiHaYTEC
T11515,NK-UMkzHr2pywWunkBF9SuZN9
T4187,NK-RMEKUCQcuJCCiYjCShwV8Z
T16334,Q82751268
T8389,trade-csl-e72a31d299e7303f07f4367e36574df72bcad68012e42f82717f0d56
T6374,NK-Pc263vVoeLWazifNp4kEma
T3352,NK-XLX9yLvogRxUyBWWTKfcnp
T8574,NK-jxkd8PnyApSihiiv2e8AUy
T7833,Q193968
T3547,NK-mQZ5JsGaQU2k3JqhVE2VkE
T14027,ofac-44452
T17762,NK-APhWNquqUuuE8etMPDzUwA
T17171,NK-9JbmX9nPT7rt4Lb95qrbCX
T7888,NK-awnVjmyc65emsz76NqVYNJ
T26687,Q108879547
T1419,NK-hZTD6JukQ7AY67QMChD3ne
T15244,NK-c2EEZzmyDaFTR7z2VQxfhi
T25441,trade-csl-dd69403aa36564797cce189274b407ff160e051fcc7c09e8ce909726
T10449,NK-eCZedNzEjRmuzMhQzhwH4x
T6232,NK-KJZZc2vZwoE8it2t76n5nb
T12944,NK-Mw5AezZcXgRKwx3MgFACtV
T15694,NK-hLFCeizrt7QytuEv4xGabF
T10139,NK-kAM2M2rAgGVmT8jmqfxbcM
T6806,Q91160733
T3466,NK-gYA4wgHbacWC2MHRX47i2C
T25546,NK-UYZigp4BgD4SttCA4ZZTTw
T12331,Q5376725
T17970,ofac-46449
T28195,NK-c2FpcYqF3YqhhFMNSjgbYy
T11874,NK-TugauJJwn6c5PzTymFaTAA
T2445,NK-fa6rU5fR7FNFQqpxjmNYQW
T28157,Q714509
T5965,NK-B8TBrJKitzagLKPkeNMrDV
T9457,us-klepto-hr-visa-democratic-republic-of-the-congo-cosma-wilgungula-balongelwa
T12892,NK-ii2q2uK3aX9fMXhCxrcGYn
T859,NK-gUjuBgnNv6z5JLmdjXJH5L
T5082,NK-etNzPEkPHCW6ezc6fJ3MyE
T28773,NK-SgDwniCxgZLbWm9K3b2F4L
T10469,Q2003255
T19894,NK-izoefQGw7QbcSSx5qzXsyD
T19663,NK-BP8Z8DmtWjVmzfxk7wVoL4
T20213,ca-sema-1-40-mm-soap-factory-paung
T10095,NK-nKeChvrHv8EX89KPe5kqbS
T17912,Q112116093
T19694,NK-Wzq8bLD8xpT8Gagz9YMDnY
T18531,Q62714212
T10187,NK-WryVzWw6PwcP2ojN5zwUPy
T18327,NK-JyvoGSMieFzvoM5UCZbYj8
T20564,NK-7XCGFeYYYwVBs4bvfQ44V7
T13865,NK-GLW6oaKJUVoik9LRiN68JQ
T22503,NK-Zkh3huEY7SjZfUN5fDeZ4j
T24131,ofac-48320
T20789,NK-4m2tLy6eEDaPsFTAEbcYKG
T1473,NK-J8Z6s5RuxDniGqYsX9h8Pt
T12100,NK-aNGnBNozy5mMQUGkvvjM5f
T3510,Q47670067
T19481,NK-n4D8A7CdatGsraeX38QiKV
T5368,NK-8H924sMpeBQ6WhcWPwWxQQ
T12905,NK-idyYGdy4PdNmkN52Cy9Nst
T24778,Q26210778
T12742,NK-TsGo6JM5x4GTtnCR8eouQf
T26190,NK-eYLn79iE9sQY8XHwYkwGSL
T8148,NK-f3xFBgNpPMhxLMVoinbMhk
T24168,Q4403533
T1937,NK-cbyzZF4fx5nKhQsUoxVzJX
T10574,NK-3FAMsgYTW7yhixYJcm7rnN
T6044,NK-V99ueyfabYuJJoRaV8XQHa
T14070,NK-Rsv8FWJCFMM2j6DbDvfmvj
T8312,NK-Qx2iGGKnVgPA7HdpdsBz6d
T27438,trade-csl-2fb5f6951b81c4d35d0d2205820eabb8133fed40b3aafbf1c1a6a2e2
T58,NK-TxKSu9DEeeuLbkMm7Zqjiq
T17086,NK-Sc8GGCPAkQYmHyCH2fGjZR
T11091,NK-HHxbHBgaw8eYnjWHaywBnh
T3356,NK-FZChbZnXUMhBpKJisyMjNu
T1865,Q5269831
T27406,trade-csl-781fff5f9c1321502236ebbdce54ce0d90c83b1c979d3a21e09a3498
T2792,trade-csl-f5d76dc034a8d33a67178283128054bfe87891b6bfcf80d67da3ad91
T6834,NK-WdQVExfLet7hVpbmYkhbKF
T19289,NK-Kp6sBtcdevDuznnn2dBexU
T27876,NK-Rqx5bRQC7Kq9NPEJvVtsWd
T17039,Q4322799
T24933,NK-FRoY9bAYdSricniex4oAao
T4303,NK-Brse5s9asRyKgw8Geyia6N
T10495,NK-WBxPAsNkFUZEniYXbPCdHe
T21954,trade-csl-66c0b2629cadd61b6e69b3602ab149f8e986b82bb55c11c90db686a4
T1872,NK-PbkbsCmNoSVW7AVZyXKzEA
T24418,NK-fN9TT8NbwGYsE5Y4HVNzBf
T785,trade-csl-557a3ff13ef175b43b6a758a311d8663519ebb14ebfdc2685a546f3b
