ltable_id,rtable_id
T16894,NK-Rcco9mVfzhJUhaErmwGkga
T6390,trade-csl-6d48d5e973d2452ab7e2437b30f704ea
T26879,NK-hSpqZpcXaPyKzCUspZaCpz
T3884,NK-H6RbfZmzDKxEMfNNEfyVjD
T19326,Q55107095
T19904,isin-RU000A0JUMA8
T11788,NK-DAbkYghHH4nZ4fYjgUFNT6
T6863,ofac-7e603599de7c192eb9e9190e22242f237214749a
T19657,NK-kdtwkk5qoJyipJrhqLeU4R
T6261,NK-28j2DAUSksZRBG22gizY9V
T14473,Q28497346
T5938,NK-WgTMoCMFMcrHQjrQe5D4Q9
T25307,NK-RP9kQf9SPpGajyitePWPzM
T29478,isin-MD0000000017
T277,Q182452
T3894,NK-EF82YvgcNvrWcYQWYGxiKy
T9290,NK-DpX7yiCQbGtGbdnPzpzvbt
T8609,NK-kdtwkk5qoJyipJrhqLeU4R
T21774,NK-GQxHxWKcG9yDfGnJftvnbs
T24907,NK-khWcJLdBgFBCHhyXjhuvNA
T28318,NK-CvpVGvkcvwhuDPoYLLbnHm
T23169,NK-6tcs9whcpK47p62zJkB6gs
T4636,NK-WvmWURB9d9CBhiHnpJEvjX
T24860,Q4203535
T1128,NK-adRuwmVyvW7Y7pfGTXaNv2
T26223,NK-GuLLdk66vasnPXziRR2oot
T21559,NK-MwcZJmvC8sDwi5m6Y5RrNm
T28642,us-cuba-hotel-guacanayabo
T13954,NK-EdGqeLUmt27FujWHvgB3HB
T5901,th-des-asran-awaebuesa-1993-07-02
T12550,NK-d5sJTsN9oJqGXgPkMB3ZLr
T19047,NK-KW8kYDMNZZw9VvHgxWRXY3
T6521,Q28498877
T24585,Q99004968
T28733,NK-EqpnhZtKpmQ4ytwuzNjsDB
T2863,ca-sema-1-part-2-565-ru-research-and-production-corporation-precision-systems-and-instruments-alsoknown-as-joint-stock-company-researchand-production-corporation-precisionsystems-and-instruments
T19610,ofac-43194
T2339,isin-RU000A106DW9
T7282,NK-4fe26HQxwGednDijGB83AA
T9752,NK-Uv4BrikVCKusmrZY4omCf2
T26970,Q28499054
T16788,ofac-33753
T28958,Q55106915
T22974,NK-kgfo3gHonktcKLyq5dgo8r
T7932,NK-gcD7Hiz9SgvSUmQ4ic4cFM
T12484,us-klepto-hr-visa-afghanistan-tamana-mir-rahman
T16344,NK-SF4qEorzSoEUc3mViFnzVw
T1771,NK-mGqzjkmAsMgVSKyKEAGSxP
T3164,Q26776800
T17835,NK-57G2aXxbR3dgYgpmwT3q4y
T24419,NK-C6bNzWh7V9enBxa6BpoBvu
T19247,NK-daeFK3Naxg9MDuW2gsjBZW
T26351,us-nteea-353-b9d5f6f8c42e4860df57dd85fcc157f098cf472c
T29107,ofac-37043
T170,Q108686559
T10589,Q2280388
T5103,NK-A65MzrnwnRZSLrmC8t7vMW
T1778,NK-38kmHAZ92QrMuKsG4HjDPT
T17896,ofac-48324
T25037,NK-UEfTG3tVfyA8Ron2mhBT32
T25369,NK-Y6KhwnmHrEUVKzjBU8mSgF
T5121,NK-Q4ek8fidvGP57wnfJgY5ab
T28541,Q27230932
T13048,NK-bVFmD7gdr2BYCJrHX8zcMt
T13551,NK-LJ7JGnqtZQf4ku8fZgnowD
T17810,NK-jhxnDciow8EaoqyP6wZH2c
T2199,NK-ZSbg3MyadjHaDdAtpuNSWT
T26477,NK-f5bQpRA3yRP3eFpzxNFB5Y
T29326,Q28497329
T105,NK-N82VbxqS2JuAY9zNqkowGc
T21146,NK-ijH7ak78gfAsgQDxNa6ahJ
T4304,NK-DVAkViMHzotupM59dhmeeK
T28180,NK-aY7MFKMiTKutqftsgk4MAm
T11804,NK-SFnrDx3rPDhmisiBXeESGP
T13312,NK-MuEMnWHdG4nvov8oSJQMQS
T4033,trade-csl-d03b06c88d7e3c5e388b1f7c7917c8317d4d394043169fa1dc0a2b43
T24958,NK-Zf2JvfeErnJzX7AQmpaP6V
T8968,isin-RU000A108AE9
T6336,NK-78xNQHK7itSmYgg49XaRvf
T7333,trade-csl-66787e98c64c09b2fb008ba97e01982b0cebf3caf9a36983c450faa4
T26548,NK-dDbPwteGDYbsbN4vu7NMYw
T8738,ofac-27e6704ca3f3e994dee051d17485c7b06a01f89c
T1226,NK-kAM2M2rAgGVmT8jmqfxbcM
T25322,isin-RU000A102C70
T21802,NK-gwfTbQaNedvLXBKsjLQyhg
T8537,NK-iXn6PHahV2dvYHkfcrGbya
T5508,Q70254763
T21188,NK-ZTJ9DoGuFycvumAUVRhjws
T23680,NK-7s5Q7soVCtyF3a8GmNFDVy
T25737,NK-SV95ipkZgCiqjoerehGX8a
T23996,NK-FmJsZKH3e2VcNJsG4uviU7
T2501,trade-csl-7d680164378cf653a8629cabb4e42284a740660d0fa3ef1266711f19
T2245,Q457064
T12430,Q111995588
T4885,NK-USag8s9NSMjhQvtacdK2Yf
T24464,NK-RY4vZHKuyE3py9VVELnvPH
T6160,NK-3MJ9oVZgr2Wwgv9JBdhYug
T9045,NK-QgERz97u7MCxV6r8CS8YbB
T2614,NK-MqH7Fn4EUxu2SJTPrqVAtN
T19559,ofac-39378
T20621,Q16171767
T21438,Q3917380
T11348,NK-YwirjVyNExvvb8ngt7rqAV
T18506,NK-V5iQHDVEs3b7nCitmkbWF9
T2835,isin-RU000A101MA7
T4973,NK-Yif57MgSPG3qQJ8FwqFgFs
T20193,NK-RQBkxjFw6iR4HNXB9f4WRP
T10716,Q3492123
T15973,us-cuba-so-paseo-del-prado-la-habana-hotel
T26960,isin-RU000A0JW2N1
T23412,NK-bzSufBR3GhPYWkv4SF9Q62
T25009,ofac-33699
T6795,NK-DuykASdYzHJunu5QyqW4yZ
T21786,Q60172262
T9647,us-klepto-hr-visa-nicaragua-ileana-patricia-lacayo-delgado-de-rivas
T4877,NK-e6E2BrMH46H4YTPUseXTnD
T29509,NK-AEtmjqSxpzfqV5QW3mQC9b
T17819,us-klepto-hr-visa-mali-lassine-togola
T6027,Q4182909
T22372,NK-ZwVy2Zt37iFqbwzKik3k8C
T25200,NK-oXdrHt4gmaVD9Dpi3BRyZj
T29037,us-klepto-hr-visa-malta-josette-schembri-vella
T10893,NK-jKvQbeAeYq2avERncUEVk5
T27295,NK-22c6upVtxbVMhbZb3Z6dn6
T26416,Q74746
T24883,NK-RZrmNWdyLQ6zxk4EK2fbZv
T13921,NK-mmGeWPJCceBw3TrRmyNMxM
T4597,NK-Q2NXodHwMUp5pSYYSL6dwY
T13563,NK-CHWA6rKZx2fSQKsnKRwSXB
T5857,ofac-47498
T20296,fr-ga-1684
T19742,NK-BAekEabmcN4uTqJJ5bdeCZ
T24434,isin-RU000A101V45
T9033,isin-RU000A101XK3
T17190,Q108692129
T26680,NK-6HtwYWykmmJyhjUNTCMyMP
T14821,NK-9LK5cmex7ejMxGHfSrSNki
T3962,NK-fJDMaobNV9g6xoZqrfvZQr
T1774,NK-E7CGZWpKefWVmb6gM9YbWA
T6731,isin-RU000A0ZYSN6
T28925,ofac-37083
T6360,NK-A8UZyRadaaXAuH4vub8FCz
T3891,NK-CcNpyR9knEtxZ9LNx9S5Tx
T11247,NK-QDAiK8Qdwc3TvnU5KP93fN
T1555,Q108929249
T26029,NK-dqkiwekXwTHgKzFjSN9Sr2
T3984,trade-csl-ab06fb811c9a70a9113afaf8987ea1596f18e28810a9a04f57e5a6d7
T4370,NK-oMLKJS8PfahoxnDQonq3Ty
T22205,NK-FE2VcDLxkGDpdV2q6dpzYb
T14636,NK-8puiaXUP7Hm9mzPb5unb8N
T17403,ofac-47931
T17036,NK-SqgRnKPLEB9wpdqqu7JiqE
T6460,NK-nbbAbAEz7Qb4W5WWd6VQaM
T26399,NK-W8Gh76HZRsHiVQXcJtngtW
T5871,NK-6gnDox6QPQ3jsTe9LZJ7o9
T5033,NK-Dtr3rVX6jBWqDJgErLnpRC
T29009,NK-Mb2VfZKUFxMMEL8FVbjnUL
T24724,Q5680808
T19030,Q1192630
T17281,Q250924
T29516,NK-Fn54e85Cdt4SrMeBNU9NuT
T22471,NK-UqxZGEmNNnEckdUMVTVAXh
T6459,NK-TYjRdgeaTCDPSrCCp8WcMf
T20395,NK-XXHximPqipadYc8pwF8iu7
T7988,Q459816
T4680,Q4153606
T5910,NK-oDXMgEv2pT7EYHhUUmn6ob
T11115,Q335688
T15614,NK-n2aNx255UpJVPKhuL5NKYr
T16427,Q16680789
T21981,NK-atopv4Y4ffzoCf6UiwiJGy
T2810,NK-ZaVTjvG7BKGb2rKtbdzVz9
T5347,NK-7xci9VM4iGxANZ2ZpVLGi3
T29597,NK-kdtwkk5qoJyipJrhqLeU4R
T9314,NK-4KrwEcAFvdRdV2QheEQXLv
T14393,NK-g5tFBBKtNWXfYcWPzLnaL2
T7994,NK-A65MzrnwnRZSLrmC8t7vMW
T20786,isin-UZ0000000MZ3
T21319,ofac-48581
T21760,NK-nKwQQSQiZkZp4AKaH6Ws73
T18448,NK-NrQSxAFBYkN67BtCo2ibao
T21859,NK-2crKmiWoirR2pu3t8iLye9
T4182,Q381334
T25793,NK-jw3ba7iiFLTXwiYu6hJyRd
T24587,NK-UoGrQxFVXKRzN7QPp2J22X
T9322,NK-e6E2BrMH46H4YTPUseXTnD
T8331,ofac-37261
T10583,NK-Waynyqki2C6ouN3VYDhnJ5
T22038,NK-ZT9AqA9CpkzmGT7F3mYXSu
T27764,Q4169909
T21229,Q111516576
T18085,isin-RU000A0JXYP5
T12000,NK-cJjoqbvEtJBD6i5kmC7zeS
T12971,Q1269478
T10036,NK-ceP7aDxMvdNywnFA8EmJLd
T19675,us-cuba-san-ignacio-415
T1482,Q4514964
T14804,NK-aNKpuysYbCwBjaYq97zz9Y
